order_id,product_name,product_category
8c3f6fee-a689-42e7-b768-59455428217a,Basil Pesto,Supermarket
29e2f23f-18da-4978-ae64-20809967378e,Soy Sauce,Supermarket
c981329e-0257-45c0-bf9a-c88b474d8406,Cheese Sticks,Supermarket
b2bea054-ab5b-422f-b8df-8442272d5044,Oat Milk,Supermarket
32990447-ab9c-46e8-954c-f5f71edb532e,Oranges,Supermarket
1fdec9a0-b6a2-464f-80bb-11cda6daeb1d,Ranch Dressing,Supermarket
4dba4fcf-52b5-4cc7-b03e-99aade077208,Tortilla Chips,Supermarket
2c96ea13-cae1-4e72-a221-49ce9ef59d12,Cereal Bars,Supermarket
82ecdfa9-5b89-42cd-be98-94c8f3d81ad9,Chicken Thighs,Supermarket
79231ea3-1ba3-4c0a-ba04-1d11626cc2fe,Romaine Lettuce,Supermarket
5f9dbf07-0363-48fe-b947-2fbdd747bd32,Frozen Broccoli,Supermarket
8d91934b-af5a-47a3-a5a5-45468b9b55d0,Logitech Mouse,Electronics
a4143960-1d1a-400e-90b0-77b118f729d8,Organic Baby Carrots,Supermarket
5dada496-2534-4ca6-9079-9be827927c24,Cinnamon Toast Crunch,Supermarket
e45af251-e168-4f2b-aadd-9a309290a771,Canned Tuna,Supermarket
96235fff-1248-444b-8725-7dc4e2996243,Frozen Broccoli,Supermarket
97d75c7b-282d-48fe-b848-90063c36b2e0,Frozen Waffles,Supermarket
56f10e26-b155-4961-ad5f-7bf5ff65df17,Bose QuietComfort Earbuds,Electronics
2d018e03-3e8b-4d0b-8ab4-1cf4f79380b6,Avocado,Supermarket
e3905c28-a674-4378-9106-f55444bb0896,Mozzarella Sticks,Supermarket
acb74774-8bc7-4591-ac3c-c0f264250493,Ground Coffee,Supermarket
b7d6f691-6c08-4b43-add3-cd4269837424,Dyson V11 Vacuum,Electronics
8ff62040-c7dc-42da-93fa-ffea7e05ece6,Orange Juice,Supermarket
241a9e8f-e2a0-44ac-8572-58f4038af0fd,Salsa,Supermarket
53238c0c-edd0-4ac7-9a0c-f042f1d555c9,Apple Watch Series 6,Electronics
81ec234d-96ca-40a8-b1fb-a03947a05f15,Whole Milk,Supermarket
c6302c9e-0a27-452a-a16b-0d0d2ca32716,Dyson V11 Vacuum,Electronics
49abc775-7e8a-470a-9873-0cf8ed32eff4,Pita Bread,Supermarket
799969a2-b3fd-4dce-83e8-9526199ad1f2,Flour,Supermarket
5bb6f4af-48ce-4503-830e-f027263e0077,Chicken Wings,Supermarket
f19705d7-0581-4740-a2ca-26c8a65e9e7d,Garlic Bread,Supermarket
92d25675-9a10-40d8-ab13-dd1787f82f98,Frozen Broccoli,Supermarket
3e2f227b-7f61-44f9-8805-7ad0f2cdf06f,Bose QuietComfort Earbuds,Electronics
24e2c02b-74e3-4c48-b81c-838a317bdaaa,Oat Milk,Supermarket
6b9927c9-ae8a-4978-886d-1859d1a00153,Whole Milk,Supermarket
fdf663b9-5bf5-4a74-8b0c-c01ebd0eb2e2,Pasta,Supermarket
f356a677-8d48-43e1-bc3d-0205513fe8c7,Soy Sauce,Supermarket
61818cfc-1a37-48ce-addc-60533294bcfc,Frozen Waffles,Supermarket
3c5c8099-f1ae-46f1-bf8b-2271fda10a24,Honey Nut Cheerios,Supermarket
2b1a98d6-46e4-4b26-9745-0d55b61af986,Frozen Peas,Supermarket
b8bc05f7-7764-4233-8bc3-e5905cbdc948,Uncured Bacon,Supermarket
0a6398b7-87ae-4d1b-b075-8dc8d2c88efa,Pasta,Supermarket
b1be4f37-013d-4e74-af50-51a3c5127d0f,Garlic Bread,Supermarket
6d98ef23-9d70-49d3-a9f5-1fb0fc1445f3,Chicken Wings,Supermarket
2675cd49-24d3-4bfd-bf60-5689d21ce3a5,Peanut Butter,Supermarket
52f8b0c6-5824-439c-bd82-122596799e4c,Granola Bars,Supermarket
79adf49b-bccc-468d-874e-c05372a400b0,Oranges,Supermarket
9979a776-897b-40fb-9d95-922ec8fd5408,Canned Tuna,Supermarket
24c0605d-7e41-44a1-bbb5-7eff767dd698,Brown Rice,Supermarket
f3704b10-bfda-4690-941d-faf94d65a478,DJI Mini Drone,Electronics
34d03594-9e09-4f01-a03c-63ee53e46521,Granola Bars,Supermarket
b5cffd62-f3d6-441b-aac2-105f9e180745,Salmon Filets,Supermarket
b03c4219-b407-4de6-97b6-2a19b6aabbbd,Frozen Pizza,Supermarket
cfd2d441-5153-4141-90bb-81666a72d9ea,Chocolate Milk,Supermarket
a9ae2be3-f85a-4d68-bb62-0094c143a192,Shredded Cheese,Supermarket
d756c0b9-9dd6-4ed9-9d2f-2366e481f147,Garlic Bread,Supermarket
d266cd21-d012-438b-97f1-ade653898eca,Shredded Carrots,Supermarket
3c5a6534-7ad3-4e2f-921a-2a4fb1f889ef,Potato Wedges,Supermarket
98868a11-ea86-438d-8a12-9877fb819740,Coconut Water,Supermarket
6daf30cf-67ca-4ab1-9d65-9f01fd90e1b2,Eggs,Supermarket
e4d644c5-3719-45cb-b596-6d5f6ce6440f,Protein Bars,Supermarket
1206f2bb-cc3f-4a5e-b07e-49c08c12298b,Salsa,Supermarket
9fbbda35-9bc5-4ca7-b4c7-4d56fc2e5545,Chicken Wings,Supermarket
c78c9365-efba-426a-b1f6-04cbb6275814,Rice Cakes,Supermarket
2093b5ca-ee37-40cf-a316-51965be4b6ad,Nest Thermostat,Electronics
0970ba41-1ba7-44d0-8e4e-84844360dd03,Shredded Cheese,Supermarket
8fec01d0-7d31-4624-8f0f-6050815bfdb6,Salmon Filets,Supermarket
c40bca62-b447-4c95-8333-333161d8f049,Eggs,Supermarket
4444dfbe-0cfa-48b5-9d31-d8a07fcd44b0,Frozen Ravioli,Supermarket
c3711e87-5167-4a34-9d48-6e0e75ff0b1c,Basil Pesto,Supermarket
c1e8f84e-26ad-4bc2-ac78-db33c814a3f0,Brown Rice,Supermarket
6c4c0ebf-7df5-4ea0-8423-c551836caa9f,Ice Cream,Supermarket
0bdf2dc1-f8e0-4f1e-872d-72c79e014209,Cottage Cheese,Supermarket
1b6d2eec-62ef-4d94-a873-caff38293d0a,Corn Tortillas,Supermarket
9ec96d78-878d-4e39-9e6c-7c08c0d501ce,Hot Dog Buns,Supermarket
d8b4a4b3-b35e-427c-a0cc-9988b0c5d264,HP Envy Printer,Electronics
b8efd1ea-0d85-4252-b07d-0bc2dd667c14,Garlic,Supermarket
d0842d62-9c15-4d17-96c0-fa9009527a9f,Samsung QLED TV,Electronics
82f7dff8-545b-421d-9010-f02c2f415913,Shredded Carrots,Supermarket
2e0c76a5-ca4d-4175-b079-a2f0d6c21d0a,Kindle Paperwhite,Electronics
06b94e59-1b32-4aec-ba38-74011fd47a64,Nest Thermostat,Electronics
92594285-a9bf-432f-b800-42b56fc3c0d9,Sourdough Bread,Supermarket
127ad999-fbfd-4ded-b05d-50208b319b9e,Beats Studio Pro Headphone,Electronics
bf13a04b-6fa8-43ab-8d62-bcb39a8d7080,Dyson V11 Vacuum,Electronics
d24bbfbf-4e41-4f47-a98b-02fb41e3d4cb,Orange Juice,Supermarket
643fc0aa-d545-4317-9b72-e0fdfcd28a42,Roku Ultra Streaming Device,Electronics
4bcce55c-cf48-4b3a-b075-bbdf8aa68083,Apples,Supermarket
fabb17f0-62c3-471c-9941-78ba07b5d1e7,Soy Sauce,Supermarket
15108fd0-4d26-4b84-a56d-c4b293b5e653,String Cheese,Supermarket
85cea899-e51d-4224-922d-c01f8c41ce66,Greek Yogurt,Supermarket
e6747f63-bf93-4203-80c1-32298a18e6bc,Pancetta,Supermarket
123c4f8e-39bc-4236-96be-e1a4d2c5787b,Pumpkin Puree,Supermarket
6fdf7ff0-30a7-4c7b-bb06-8c6f8a77369c,Red Grapes,Supermarket
d5e15d17-2570-4696-b671-3aba2f2c56c6,Sourdough Bread,Supermarket
17e572a0-2beb-4da2-a898-d0207d994360,Maple Syrup,Supermarket
c308df27-e7bb-48b5-9ee5-31ca1515d259,Pumpkin Puree,Supermarket
7216a923-cfba-4b8b-88f8-ee6ba5bb7710,Bagged Spinach,Supermarket
6e42fcbe-9dd4-41c2-a8dc-1353a3d85422,Ground Coffee,Supermarket
8b57840b-c4ff-4a96-a1e1-753c3897a6c2,Canned Tuna,Supermarket
d9c4492b-3128-4adb-b747-1051cd7ce034,Kellogg's Frosties,Supermarket
6c336ee6-ea0d-495e-80c0-0e0e4decc7d7,Nintendo Switch,Electronics
06faaddd-fd7e-4737-aad9-5b0fccc36420,Nintendo Switch,Electronics
0e38e133-83c4-47d4-94ea-438ea9ecc422,Frozen Pizza,Supermarket
fdf4e2b6-1910-4c34-b06a-3da213bc5921,Cheddar Cheese,Supermarket
6f12177f-d31a-4cbf-a343-a40a29f0229b,Frozen Peas,Supermarket
a4bd65d3-f343-4026-8e74-066be66d1feb,Beef Jerky,Supermarket
4d9c79cd-7cae-4926-aa99-bf6b70d0777b,Almond Butter,Supermarket
d8935869-8c4f-42ff-b7e6-a945a1d59c26,NVIDIA GeForce RTX 3060,Electronics
ad85c387-9550-4023-bdc9-e784e09c02f2,Kellogg's Frosties,Supermarket
b63b4fbe-8452-46af-b263-1bab7f178bf0,Sony PlayStation 5,Electronics
0153b676-e29d-4d88-aeca-dfe4435d60f1,Baking Soda,Supermarket
f34af812-dde6-41f2-bc98-acd71fb5068e,Sweet Potatoes,Supermarket
0a2efd6b-5a50-4eba-96fc-cee49fec566d,Frozen Mixed Berries,Supermarket
22e0c5af-899f-4f27-ad6f-45fa6da93f63,Beef Jerky,Supermarket
7adb65be-c808-424c-9df2-49f3f148bf81,Ground Beef,Supermarket
ff4b3771-983c-4c97-9612-fbf5bb0f134c,Shredded Cheese,Supermarket
091b676a-cafb-4a89-8f68-e145f50708e6,Ground Beef,Supermarket
1a00b9e6-971b-43f2-b965-20ca188c624c,Frozen Berries,Supermarket
981c6a9c-14ad-4a2a-ae9a-b8209d85ec6b,Apple Sauce,Supermarket
8abee0b2-900a-49ac-bfaf-47649e1ca4dc,Frozen Ravioli,Supermarket
fe566c3a-cdce-45f8-877b-981d34030526,Chia Seeds,Supermarket
2524a8e1-9901-4d62-9c13-0d34bb171d7e,Beats Studio Pro Headphone,Electronics
4624be6c-f138-4ceb-bc20-188c6e047d7f,Trail Mix,Supermarket
afc0b21a-d95b-4efc-a34b-da7b5d930da2,Apple iPhone 13 Pro,Electronics
cfade227-fc8a-4d7c-8940-815da94f69eb,Asus ROG Gaming Laptop,Electronics
ba0b4cd6-0a73-4068-bcff-432ed651d272,Kindle Paperwhite,Electronics
629d1615-36e6-47c7-b6ae-f8affcb23b72,Tortilla Chips,Supermarket
23f3e7dd-b921-4c89-a87f-20e30769c18d,Oyster Sauce,Supermarket
f8db7b03-c4b6-408e-b531-0661d65caee7,Chocolate Milk,Supermarket
f4b24a78-5b1e-4573-a99d-2b73edfe75d7,Bagged Spinach,Supermarket
22283673-9965-440e-8418-dfe006fa4d4f,Frozen Mixed Berries,Supermarket
bbbd69b6-ada9-4c88-bf49-33de406befc2,Mozzarella Sticks,Supermarket
331a98d7-7dec-421e-a65a-e91077f6516c,Turkey Burgers,Supermarket
b3cea9fb-cf18-4260-9954-932741f1b94b,Frozen Waffles,Supermarket
a0bb6613-7881-4f45-b093-d25a129586b8,Diced Tomatoes,Supermarket
b90d5363-1840-4b58-a488-79be448635b5,Butter,Supermarket
e5c69fe2-3f42-487a-8237-41d0151b86c3,Canned Chickpeas,Supermarket
dd9d2ea3-1a9d-4de3-aaa4-628b072bbe56,Chicken Thighs,Supermarket
8c3d8eec-f25c-4f3f-8369-f93ed547a921,Spaghetti,Supermarket
306208e5-c788-49d3-9aae-82b661dd636b,Turkey Burgers,Supermarket
483dff1f-dcd1-43bd-8e6d-f56314d54cef,Frozen Berries,Supermarket
16b4b14d-f9be-4835-b4ea-d3c54792f199,Rice Cakes,Supermarket
5b395056-d51d-4a37-949d-2993d277dfd0,Garlic,Supermarket
b696c815-00a6-4f52-9137-e6ef9879d2f8,Garmin Forerunner,Electronics
b97fca0b-1f49-4d49-a22c-a90f3ac46ec0,Cottage Cheese,Supermarket
d0b15285-0787-4310-9117-ebc353bf97f0,Frozen Chicken Nuggets,Supermarket
46419961-a43c-4477-8202-04526895796c,Garlic Bread,Supermarket
2e26718a-c05f-4bbd-a88a-0f186975ab85,Spaghetti,Supermarket
22292df1-b4eb-4d60-9ffe-505a54219cc1,Chicken Breast,Supermarket
dd8676ca-e443-4e19-960e-5e366a941df8,Rice Cakes,Supermarket
b37e8f96-16bb-4e2a-9cb3-17d9d2166389,Red Grapes,Supermarket
3051e985-abff-4277-9937-75740f1166ad,Frozen Shrimp,Supermarket
36572a82-753a-4cfb-a056-07cb1ea0d2b5,Ranch Dressing,Supermarket
0e6f09d0-4ad3-490e-a8a0-1c76be8e5204,Mozzarella Sticks,Supermarket
858e60f6-1851-4c99-ba25-089de42905db,Beef Jerky,Supermarket
ac2902fc-66c3-448d-9441-293e0d64d6a8,Soy Sauce,Supermarket
8788de2b-ae2f-4632-9b31-f54e210ca3a1,Garlic,Supermarket
9a611b78-e35c-4559-804d-05b4d9f0d9b6,Oyster Sauce,Supermarket
ffe33010-8422-4586-ac0d-68ccc05abbb7,Frozen French Fries,Supermarket
0726758a-9335-4d7c-888f-820ef4aa871c,Red Grapes,Supermarket
527a9897-a481-4657-80ad-c2cc701792d0,Ground Coffee,Supermarket
4aa72845-6bab-4d4c-b17b-1d6e2544c262,Ground Beef,Supermarket
77a5566c-4451-4183-9bb2-e1b6b985fd8d,Frozen Corn,Supermarket
591a9694-beab-4a38-b7d3-a0df146f288f,Honey Nut Cheerios,Supermarket
85835280-f53b-4ba9-92a7-8209430c6abb,Frozen Berries,Supermarket
3f75ba68-9a4c-4208-9ec6-9eaa4b540b84,Avocado Oil,Supermarket
e520678d-d02a-4ad4-b825-4b23bc6896f4,Baby Spinach,Supermarket
7eb6f2bd-ee68-4e39-9784-1fead652d532,Bagged Spinach,Supermarket
e8e51de4-750d-4c22-8eec-6bac853bee93,Roku Ultra Streaming Device,Electronics
f9e33b59-f9ec-4f72-b571-5ca25e204fd4,Cheddar Cheese,Supermarket
7d92fb1a-ad68-4f1d-90ff-abf6e2d24dcf,Frozen French Fries,Supermarket
1a573440-d7ab-49a8-a3f8-58e3e0ae0bf9,Frozen Berries,Supermarket
734c30bc-2ee1-4475-a9e5-53067cc7a11c,Pancetta,Supermarket
8376cfd6-eb99-4645-b406-0111e8c6eb7f,Hummus,Supermarket
92e217ca-190d-4c86-a83a-a4d71f62883e,Mozzarella Sticks,Supermarket
b43276e4-6931-4e6e-8fd8-a8a24a4070de,Rice Cakes,Supermarket
b0925eb7-7583-4c41-9ff1-d034c666f4a5,Spaghetti,Supermarket
a3209c41-9295-404f-82d1-3ecc6716304a,Salmon Filets,Supermarket
f0c1a4b4-5ff8-48d0-935c-e1642efd6694,Sony WH-1000XM4 Headphones,Electronics
4e2ea0aa-ff08-4dbc-87af-da8b556a560d,DJI Mini Drone,Electronics
07c3e74d-7721-48e3-aebf-78f2b1278797,Red Grapes,Supermarket
aab77560-b93f-47fb-8ce0-7ae1a0e42f5a,Broccoli,Supermarket
a2c82e83-8024-4716-82e3-61342aeeeb14,Bose QuietComfort Earbuds,Electronics
87d2721b-9ab4-4627-af41-21db5a561573,Rice Cakes,Supermarket
36db9249-b5ca-4971-ac34-f3a99fa2ae49,Baking Powder,Supermarket
6c9963a9-39e3-4c96-a019-a0603fd2459d,Pita Bread,Supermarket
21381fa4-08cd-47c2-9267-0a568846da42,DJI Mini Drone,Electronics
6bb45f5c-d8b1-487d-912e-b66cc8275004,Cereal Bars,Supermarket
c1a4d2b0-33a3-49d3-a30d-bed1f2bed96b,Diced Tomatoes,Supermarket
fb192a3f-adc3-43a4-8222-cfc3ec65b86a,Garlic Bread,Supermarket
b2577893-cba2-432d-abdf-320e04b7fcae,Cheese Sticks,Supermarket
bd6ba52d-84ee-4f0d-b116-a5c122b72740,Apple Sauce,Supermarket
17b7955e-f75a-4239-997c-58d6c1878523,Cereal Bars,Supermarket
9abd22d6-40d7-4d1a-9113-a3fcdcd5e04f,Bread Crumbs,Supermarket
31b5c50c-cc97-4b80-a6ed-d714b7dd84c4,Italian Sausage,Supermarket
5b0c7043-8429-4229-a2de-b675333bac40,Tomato Soup,Supermarket
cc938eb6-9fce-4f83-ad4e-cfcbcf23a4dd,Red Grapes,Supermarket
256cc844-6bcd-4530-952e-38aec419d3c1,Ground Coffee,Supermarket
6160fdeb-678c-4c53-9fee-fda82dcaf9c7,Vegetable Stock,Supermarket
6f86eafe-a8b5-47e8-a54b-d2fb3f963f99,Frozen Ravioli,Supermarket
4f5daf85-e269-49a8-80a9-67bc54269b69,Beats Studio Pro Headphone,Electronics
97c869a3-4687-46ac-9364-acbb3d83d6f4,Apples,Supermarket
d2c20b40-a4d2-4b7a-a8e2-7c2efb782c45,Ramen,Supermarket
8cf9b0ed-c186-4f2e-9675-e68f90bd5302,Rice Cakes,Supermarket
f776db14-0143-4693-96d9-44b3e345bc7a,Hummus,Supermarket
124fa999-35c4-403e-8e9b-9fbd2945a3e0,Spaghetti,Supermarket
c387e3bd-100f-4478-bfeb-03e9f9a13330,Pita Bread,Supermarket
0244e4e9-3518-441c-b185-bf5f340329fb,Google Chromecast,Electronics
c33c98c6-f55b-4a03-b506-4c266c0f4417,Panasonic Lumix Camera,Electronics
bd80a808-c91c-43ed-8174-b0cba03b69bd,Organic Baby Carrots,Supermarket
7a08480a-324f-46ee-8835-e060bf2393ea,Tomato Soup,Supermarket
9200bca7-ed98-4181-b916-ddd3e8fc7c19,Frozen Waffles,Supermarket
b907df27-e7c5-4ed5-811b-170305149200,Shredded Carrots,Supermarket
c3284b37-4e82-40a3-b1a5-7a74a6e1d28d,Croutons,Supermarket
5adea056-39db-4016-808f-5f81a5019afc,Organic Baby Carrots,Supermarket
0ad591fb-c810-451c-96bc-f635572791ad,Rice Pudding,Supermarket
f1f56b27-489e-4280-852b-64966c62bf7f,Garlic,Supermarket
fb69c0ab-9fc0-4b27-a0bd-798b8361bd24,Pumpkin Puree,Supermarket
cd48ebb8-c376-4b88-990f-b09c3b38c610,Spaghetti,Supermarket
dc70aef8-c5da-4763-9cd4-e254ca13871f,Beef Patties,Supermarket
6e70b06e-ce1d-4d06-ac3e-236d63384ce8,Frozen Peas,Supermarket
a12e5d30-f1dc-4a26-9df3-157c7a461c73,Eggs,Supermarket
6f39dc4f-cb53-49d7-8fe3-ac48cd8e14b4,Broccoli,Supermarket
fe3e843f-8545-4179-83c8-f514364b17a8,Frozen Chicken Nuggets,Supermarket
a2c84e75-2f71-4d85-a94a-32d13e11dcdc,Corn Tortillas,Supermarket
fee946b2-a6a0-430d-89ed-a53e68cc2ddb,Brown Rice,Supermarket
e4143f48-92de-4a41-bee6-018c612ae3c0,Bell Peppers,Supermarket
24afa4bb-c713-4534-a66b-75dc5a4146b5,Maple Syrup,Supermarket
52f123d0-34c1-44fa-8136-00bb9a09aada,Ice Cream,Supermarket
993134dd-539e-4996-a04a-0c685dbc8be4,Sweet Potatoes,Supermarket
f3c89fdb-b9bd-477e-9efe-3806fef44164,Instant Noodles,Supermarket
decc15a5-8232-41f4-8947-dfae146b0c92,Protein Bars,Supermarket
76667171-691d-4cac-89d8-985f52a6a306,Tomato Soup,Supermarket
ac4d498d-d637-44d7-a0bc-5aa5bc5df1c1,Salmon Filets,Supermarket
be1004f2-973a-4750-9a47-6c6e0a747189,Frozen Edamame,Supermarket
0e7a6908-43c9-4beb-8ede-2678893a4fc0,Honey Nut Cheerios,Supermarket
34d863c0-21a1-49e3-82a9-994c6fa2a28c,Frozen Edamame,Supermarket
128380ec-12b7-483f-a0b7-6722dd354c29,Beef Patties,Supermarket
43499096-6ea5-49ae-bcc6-b60f21637931,Cinnamon Toast Crunch,Supermarket
86118b72-87e2-4a58-9312-7219d2b9b2a7,Beef Jerky,Supermarket
59423f25-72e8-4cae-b435-a3f48f71490b,Avocado Oil,Supermarket
f3c29503-2e5d-4c4b-83bf-2ec68fed47d6,Nest Thermostat,Electronics
bd3da28e-f96d-4eaf-a283-d3c1d5f0b321,Frozen Vegetables,Supermarket
8af92764-fb07-44a4-9aaa-0c2eb892e8dc,Ranch Dressing,Supermarket
a445070e-a414-464b-9e90-e172a80e36b4,Apple Sauce,Supermarket
3e6a6127-fc9f-4c47-9a1b-2a5aecf75e8e,Salsa,Supermarket
dcb6af16-7863-4913-802e-f89a3ad43af6,Hot Dog Buns,Supermarket
f15feba0-dd32-48dc-b0bb-f59ecd7323d6,Panasonic Lumix Camera,Electronics
9ec81891-418e-4a89-863c-cf38d06bdda4,Ice Cream,Supermarket
529e1ca9-1733-4512-8d28-420fa6eb5aec,Organic Baby Carrots,Supermarket
11704eeb-74e6-4cbb-ac21-c375f3ca9582,Apples,Supermarket
cf4830dd-b503-4fea-8485-134819fda526,Granola Bars,Supermarket
4cee270d-a66c-4449-be62-b7f3ccd79406,Kellogg's Frosties,Supermarket
66f99f13-5463-42cd-80c0-45de04df1854,Garlic,Supermarket
21c76fb6-71a2-43e0-9f40-12666d48f446,Roku Ultra Streaming Device,Electronics
52dab068-9c1d-470b-b445-9cad19720576,Organic Bananas,Supermarket
d4c4d41a-70db-4373-b5c2-f576a00fc1f5,Beef Patties,Supermarket
dd281f37-4a3a-4b2a-8bcc-e96a106fa662,Butter,Supermarket
2d2336f1-2258-4da5-bdf2-a8ea2d6ac378,Mozzarella Sticks,Supermarket
840ac622-0c03-4834-b0fb-4610ce3365f5,Beef Jerky,Supermarket
3be4b0fe-fee0-4ec4-b9e0-fe2ce10394d9,Flour,Supermarket
fc9604ba-feef-4643-a39d-2ce061ca0689,Red Onions,Supermarket
0fb25b5c-efa4-411c-bab3-55ec32a1615c,Shredded Cheese,Supermarket
e4f47dd7-c1ae-4c4a-a19c-ca19c645f01f,Whole Milk,Supermarket
48e7d896-b6d3-4e93-a1bb-b1ca03661cad,Sliced Turkey,Supermarket
988afaa4-edf9-43f0-a33f-9b697b1c2a4f,Spices Assortment,Supermarket
3d7d2c62-12e4-4e7d-8763-fd090560b610,Cheddar Cheese,Supermarket
a58b1d97-f358-4c03-a211-a43b3d879d6d,Bell Peppers,Supermarket
f7f18444-062e-4f27-8b7e-96a32eb0cc2d,Protein Bars,Supermarket
7f1ef8bf-2cbb-4a63-b25c-71dbd76158a9,Peanut Butter,Supermarket
f32e4a09-7e97-4a1b-8b4a-53a4ba7fd22d,Cooking Spray,Supermarket
6362ef57-2ec2-4266-ac1f-5e94f65101e7,Apple iPhone 13 Pro,Electronics
9e6beb2e-104d-4aeb-9aec-a31da6900c86,Samsung QLED TV,Electronics
e07ec017-b761-499b-ae3a-939251c14ddb,Chocolate Chip Cookies,Supermarket
30c51403-7281-4b69-896f-3dc02551d0ac,Croutons,Supermarket
7cdf3962-6572-45d3-aca5-9ac1ca38ce9a,Italian Sausage,Supermarket
149cfc55-361d-4c90-b08f-104473ef12c2,Uncured Bacon,Supermarket
73e016a9-af87-4b15-bb4c-1e7b7982c400,Canned Tuna,Supermarket
ba7e381f-5b35-4a9c-abb0-ea4f4b923f02,Honey Nut Cheerios,Supermarket
2caec6dc-9f1b-4650-a7ce-4e61802e0f7f,Garmin Forerunner,Electronics
616ec05b-bdeb-4ca2-854b-ed05ebc11fa0,Pumpkin Puree,Supermarket
0354de18-d607-44f9-b22b-4733a7a48bf9,Bread Crumbs,Supermarket
3121755e-adea-4647-aa5a-f82a49fd09bd,Cheese Sticks,Supermarket
c857cc87-8b11-471d-8e66-24da1d3eaa6c,Cinnamon Toast Crunch,Supermarket
936b43c8-9c76-4603-88a2-d9d48fae32ee,Oat Milk,Supermarket
5a809ade-132a-4bb3-a186-5f2e5b478f51,Apple iPad Air,Electronics
98beef06-58e1-4104-a03c-fa8c08e8b3a7,Chocolate Chip Cookies,Supermarket
0b3d2bf4-3f98-4760-9200-52df6a071575,Avocado,Supermarket
18483d11-4c32-4a2f-8111-e66662d7258f,DJI Mini Drone,Electronics
20b8d516-1202-408e-b927-2ec4ec5c80e0,Frozen Berries,Supermarket
d6da05d1-aa95-4112-a1f1-e5ccbb720395,Pumpkin Puree,Supermarket
34288d4a-9254-4067-a92d-5f6b2dc34a21,Ice Cream,Supermarket
18295c7c-33e3-460d-b36a-6b8c6d4450c8,Logitech Mouse,Electronics
074a77f9-bf9b-4f0a-8249-bb582b7d8add,Kindle Paperwhite,Electronics
4da74937-baea-4b61-81d9-fac5aca72936,Peanut Butter,Supermarket
58e40fbe-c7a8-41fb-8849-335401fe3055,Rice Pudding,Supermarket
07210271-46e0-4f04-8ee9-7fbe1bcf6fbb,Sony PlayStation 5,Electronics
750fb4c9-bbab-4695-8c25-37fa3e59e1fe,Turkey Burgers,Supermarket
544bcf4c-c2a5-47a7-8989-cadf8e04555f,Red Onions,Supermarket
cb1d878b-2e6c-4f93-bd5e-8348c2529011,Ground Coffee,Supermarket
0d181ac9-3ccf-4d04-aeda-92fe3e9fc994,Hot Dog Buns,Supermarket
f0059d4e-e1ce-4610-80fd-d89f1e7f2a0f,Peanut Butter,Supermarket
671be73d-ca92-4434-8b28-faae7111b126,Olive Oil,Supermarket
70c125fc-4c39-4ad7-953c-684bfc598b02,Macaroni,Supermarket
1d9e25a5-133e-4393-8ea4-3b0573dce9a6,Flour,Supermarket
d0a0dc76-46f2-4717-b795-a918f4108bc8,Beef Patties,Supermarket
7b9e639c-72ab-4d52-aa28-ecfc453131dc,Pumpkin Puree,Supermarket
d69d624e-6914-4286-b037-083377c76c6c,Salsa,Supermarket
3cd072a6-5276-4504-8f3d-d950a4f21bb7,Pasta,Supermarket
c21c63ff-5922-4a08-aa93-aeee2910f244,Rice Cakes,Supermarket
c8008f2f-0496-4c57-94af-5337314e21d7,Chicken Thighs,Supermarket
43a77191-33c5-4fcf-a96d-1972b3674f80,Apple iPad Air,Electronics
bfbd6504-19ff-4b7b-81f6-dc367369129d,Orange Juice,Supermarket
91af7124-080c-4241-98de-b9dff6adbd3a,Potato Chips,Supermarket
7b94e1d6-2743-4bac-b0fe-e5178c0381f2,Cereal Bars,Supermarket
0227e55c-e7d5-46da-854e-65ad9d4f4af5,Amazon Echo Dot,Electronics
5f4750cd-9e81-4971-9c5f-7bc2ec9521f5,Spices Assortment,Supermarket
611f2779-98bc-48af-b469-a6ee5d19cca3,Butter,Supermarket
ba686afc-0f1e-4d51-b42e-935b878eb1de,Frozen Vegetables,Supermarket
0ec7e5d5-6f38-4987-bad8-a50c418183a2,Shredded Cheese,Supermarket
5ebace33-9c67-47c6-a692-8fb051865908,Peanut Butter,Supermarket
1d68e573-da3d-457a-a3c7-9cb97c2b0a6a,Oat Milk,Supermarket
0731f726-63bb-431d-84d9-8a18100a32ca,Turkey Burgers,Supermarket
287e4d18-622b-4501-a7e4-d9200222f523,Peanut Butter,Supermarket
313f7577-1872-414c-9151-70878dfbd782,Frozen Edamame,Supermarket
11904359-8659-415a-bbd1-db83b94e9379,Roku Ultra Streaming Device,Electronics
e455d8ac-b7d2-400b-8831-cd65abd79709,Garlic Bread,Supermarket
a260b87f-c151-4404-8ef3-b24331228878,Roku Ultra Streaming Device,Electronics
756a4634-d6f4-4624-bb27-ddb3707c1d29,Ranch Dressing,Supermarket
25dafa8b-b8a6-4dc2-a305-a3dd3338a8d1,Fitbit Charge 5,Electronics
29b039af-bfba-4ba6-be91-f292adf40d4b,Salted Butter,Supermarket
0f54086e-7189-4963-b6a2-33e510a2f278,Baby Spinach,Supermarket
66066cc6-af6d-4cf2-bcd3-33571bd855dd,Hot Dog Buns,Supermarket
358db185-62d4-4dd5-989d-223f5103a348,Basil Pesto,Supermarket
749bb33a-f652-4cd4-9e98-94c67c7e56df,Sony WH-1000XM4 Headphones,Electronics
