order_id,items_delivered,items_missing,order_amount,missing_flag,revenue_loss,missing_product_id,product_name,product_category,macro_category,product_price,product_position,is_missing_item,price_bin
c78c9365-efba-426a-b1f6-04cbb6275814,11,1,173.03,1,6.56,PWPX0982761091013,Rice Cakes,Supermarket,Supermarket,6.56,1,1,Very Low ($0-10)
2093b5ca-ee37-40cf-a316-51965be4b6ad,12,1,273.23,1,528.96,PWPX0982761091124,Nest Thermostat,Electronics,Electronics,528.96,1,1,Premium ($300+)
0970ba41-1ba7-44d0-8e4e-84844360dd03,16,1,307.84,1,16.28,PWPX0982761091022,Shredded Cheese,Supermarket,Supermarket,16.28,1,1,Low ($10-25)
8fec01d0-7d31-4624-8f0f-6050815bfdb6,12,1,144.79,1,17.21,PWPX0982761091017,Salmon Filets,Supermarket,Supermarket,17.21,1,1,Low ($10-25)
c40bca62-b447-4c95-8333-333161d8f049,5,1,127.62,1,10.57,PWPX0982761091034,Eggs,Supermarket,Supermarket,10.57,1,1,Low ($10-25)
4444dfbe-0cfa-48b5-9d31-d8a07fcd44b0,18,1,469.74,1,10.96,PWPX0982761091094,Frozen Ravioli,Supermarket,Supermarket,10.96,1,1,Low ($10-25)
c3711e87-5167-4a34-9d48-6e0e75ff0b1c,6,1,46.38,1,15.28,PWPX0982761091092,Basil Pesto,Supermarket,Supermarket,15.28,1,1,Low ($10-25)
c1e8f84e-26ad-4bc2-ac78-db33c814a3f0,13,1,409.98,1,17.11,PWPX0982761090999,Brown Rice,Supermarket,Supermarket,17.11,1,1,Low ($10-25)
6c4c0ebf-7df5-4ea0-8423-c551836caa9f,8,1,215.91,1,7.29,PWPX0982761091030,Ice Cream,Supermarket,Supermarket,7.29,1,1,Very Low ($0-10)
0bdf2dc1-f8e0-4f1e-872d-72c79e014209,10,1,490.89,1,18.25,PWPX0982761091053,Cottage Cheese,Supermarket,Supermarket,18.25,1,1,Low ($10-25)
1b6d2eec-62ef-4d94-a873-caff38293d0a,3,1,219.36,1,9.97,PWPX0982761091031,Corn Tortillas,Supermarket,Supermarket,9.97,1,1,Very Low ($0-10)
9ec96d78-878d-4e39-9e6c-7c08c0d501ce,12,1,426.6,1,16.3,PWPX0982761091040,Hot Dog Buns,Supermarket,Supermarket,16.3,1,1,Low ($10-25)
d8b4a4b3-b35e-427c-a0cc-9988b0c5d264,18,2,481.26,1,489.88,PWPX0982761091111,HP Envy Printer,Electronics,Electronics,482.13,1,1,Premium ($300+)
b8efd1ea-0d85-4252-b07d-0bc2dd667c14,13,1,338.1,1,12.53,PWPX0982761091029,Garlic,Supermarket,Supermarket,12.53,1,1,Low ($10-25)
d0842d62-9c15-4d17-96c0-fa9009527a9f,10,1,333.69,1,710.27,PWPX0982761091117,Samsung QLED TV,Electronics,Electronics,710.27,1,1,Premium ($300+)
82f7dff8-545b-421d-9010-f02c2f415913,8,1,284.11,1,13.83,PWPX0982761091042,Shredded Carrots,Supermarket,Supermarket,13.83,1,1,Low ($10-25)
2e0c76a5-ca4d-4175-b079-a2f0d6c21d0a,4,1,164.29,1,738.81,PWPX0982761091110,Kindle Paperwhite,Electronics,Electronics,738.81,1,1,Premium ($300+)
06b94e59-1b32-4aec-ba38-74011fd47a64,14,1,651.57,1,528.96,PWPX0982761091124,Nest Thermostat,Electronics,Electronics,528.96,1,1,Premium ($300+)
92594285-a9bf-432f-b800-42b56fc3c0d9,7,1,413.1,1,19.77,PWPX0982761090986,Sourdough Bread,Supermarket,Supermarket,19.77,1,1,Low ($10-25)
127ad999-fbfd-4ded-b05d-50208b319b9e,2,1,317.24,1,690.88,PWPX0982761091097,Beats Studio Pro Headphone,Electronics,Electronics,690.88,1,1,Premium ($300+)
bf13a04b-6fa8-43ab-8d62-bcb39a8d7080,9,1,1089.6,1,300.54,PWPX0982761091119,Dyson V11 Vacuum,Electronics,Electronics,300.54,1,1,Premium ($300+)
d24bbfbf-4e41-4f47-a98b-02fb41e3d4cb,6,1,374.41,1,6.1,PWPX0982761091046,Orange Juice,Supermarket,Supermarket,6.1,1,1,Very Low ($0-10)
643fc0aa-d545-4317-9b72-e0fdfcd28a42,10,1,531.29,1,632.85,PWPX0982761091122,Roku Ultra Streaming Device,Electronics,Electronics,632.85,1,1,Premium ($300+)
4bcce55c-cf48-4b3a-b075-bbdf8aa68083,4,2,334.57,1,21.169999999999998,PWPX0982761091007,Apples,Supermarket,Supermarket,18.45,1,1,Low ($10-25)
fabb17f0-62c3-471c-9941-78ba07b5d1e7,13,1,890.67,1,9.37,PWPX0982761091006,Soy Sauce,Supermarket,Supermarket,9.37,1,1,Very Low ($0-10)
15108fd0-4d26-4b84-a56d-c4b293b5e653,13,1,138.49,1,11.13,PWPX0982761091057,String Cheese,Supermarket,Supermarket,11.13,1,1,Low ($10-25)
85cea899-e51d-4224-922d-c01f8c41ce66,3,1,317.44,1,18.01,PWPX0982761090988,Greek Yogurt,Supermarket,Supermarket,18.01,1,1,Low ($10-25)
e6747f63-bf93-4203-80c1-32298a18e6bc,8,1,387.81,1,10.44,PWPX0982761091084,Pancetta,Supermarket,Supermarket,10.44,1,1,Low ($10-25)
123c4f8e-39bc-4236-96be-e1a4d2c5787b,13,2,1084.6,1,13.799999999999999,PWPX0982761091087,Pumpkin Puree,Supermarket,Supermarket,9.29,1,1,Very Low ($0-10)
6fdf7ff0-30a7-4c7b-bb06-8c6f8a77369c,6,1,29.05,1,14.67,PWPX0982761091085,Red Grapes,Supermarket,Supermarket,14.67,1,1,Low ($10-25)
d5e15d17-2570-4696-b671-3aba2f2c56c6,17,1,59.67,1,19.77,PWPX0982761090986,Sourdough Bread,Supermarket,Supermarket,19.77,1,1,Low ($10-25)
17e572a0-2beb-4da2-a898-d0207d994360,2,1,450.47,1,8.68,PWPX0982761091019,Maple Syrup,Supermarket,Supermarket,8.68,1,1,Very Low ($0-10)
c308df27-e7bb-48b5-9ee5-31ca1515d259,1,1,459.74,1,9.29,PWPX0982761091087,Pumpkin Puree,Supermarket,Supermarket,9.29,1,1,Very Low ($0-10)
7216a923-cfba-4b8b-88f8-ee6ba5bb7710,2,1,285.75,1,17.28,PWPX0982761091000,Bagged Spinach,Supermarket,Supermarket,17.28,1,1,Low ($10-25)
6e42fcbe-9dd4-41c2-a8dc-1353a3d85422,15,1,304.55,1,13.28,PWPX0982761090993,Ground Coffee,Supermarket,Supermarket,13.28,1,1,Low ($10-25)
8b57840b-c4ff-4a96-a1e1-753c3897a6c2,1,1,42.88,1,18.6,PWPX0982761090992,Canned Tuna,Supermarket,Supermarket,18.6,1,1,Low ($10-25)
d9c4492b-3128-4adb-b747-1051cd7ce034,3,1,301.49,1,12.53,PWPX0982761090982,Kellogg's Frosties,Supermarket,Supermarket,12.53,1,1,Low ($10-25)
6c336ee6-ea0d-495e-80c0-0e0e4decc7d7,1,1,430.14,1,725.5,PWPX0982761091125,Nintendo Switch,Electronics,Electronics,725.5,1,1,Premium ($300+)
06faaddd-fd7e-4737-aad9-5b0fccc36420,19,1,298.69,1,725.5,PWPX0982761091125,Nintendo Switch,Electronics,Electronics,725.5,1,1,Premium ($300+)
0e38e133-83c4-47d4-94ea-438ea9ecc422,18,1,158.42,1,15.09,PWPX0982761091001,Frozen Pizza,Supermarket,Supermarket,15.09,1,1,Low ($10-25)
fdf4e2b6-1910-4c34-b06a-3da213bc5921,6,1,446.29,1,12.47,PWPX0982761090987,Cheddar Cheese,Supermarket,Supermarket,12.47,1,1,Low ($10-25)
6f12177f-d31a-4cbf-a343-a40a29f0229b,9,1,240.14,1,10.1,PWPX0982761090990,Frozen Peas,Supermarket,Supermarket,10.1,1,1,Low ($10-25)
a4bd65d3-f343-4026-8e74-066be66d1feb,10,1,314.48,1,3.78,PWPX0982761091009,Beef Jerky,Supermarket,Supermarket,3.78,1,1,Very Low ($0-10)
4d9c79cd-7cae-4926-aa99-bf6b70d0777b,19,1,414.11,1,12.01,PWPX0982761091037,Almond Butter,Supermarket,Supermarket,12.01,1,1,Low ($10-25)
d8935869-8c4f-42ff-b7e6-a945a1d59c26,11,1,363.88,1,647.73,PWPX0982761091106,NVIDIA GeForce RTX 3060,Electronics,Electronics,647.73,1,1,Premium ($300+)
ad85c387-9550-4023-bdc9-e784e09c02f2,4,1,70.11,1,12.53,PWPX0982761090982,Kellogg's Frosties,Supermarket,Supermarket,12.53,1,1,Low ($10-25)
b63b4fbe-8452-46af-b263-1bab7f178bf0,15,1,399.89,1,880.38,PWPX0982761091102,Sony PlayStation 5,Electronics,Electronics,880.38,1,1,Premium ($300+)
0153b676-e29d-4d88-aeca-dfe4435d60f1,1,1,247.11,1,19.55,PWPX0982761091049,Baking Soda,Supermarket,Supermarket,19.55,1,1,Low ($10-25)
f34af812-dde6-41f2-bc98-acd71fb5068e,9,1,24.65,1,11.02,PWPX0982761091063,Sweet Potatoes,Supermarket,Supermarket,11.02,1,1,Low ($10-25)
0a2efd6b-5a50-4eba-96fc-cee49fec566d,19,1,74.46,1,3.1,PWPX0982761091077,Frozen Mixed Berries,Supermarket,Supermarket,3.1,1,1,Very Low ($0-10)
22e0c5af-899f-4f27-ad6f-45fa6da93f63,9,1,93.17,1,3.78,PWPX0982761091009,Beef Jerky,Supermarket,Supermarket,3.78,1,1,Very Low ($0-10)
7adb65be-c808-424c-9df2-49f3f148bf81,2,1,290.68,1,13.27,PWPX0982761091069,Ground Beef,Supermarket,Supermarket,13.27,1,1,Low ($10-25)
ff4b3771-983c-4c97-9612-fbf5bb0f134c,9,1,792.41,1,16.28,PWPX0982761091022,Shredded Cheese,Supermarket,Supermarket,16.28,1,1,Low ($10-25)
091b676a-cafb-4a89-8f68-e145f50708e6,4,2,473.04,1,19.75,PWPX0982761091069,Ground Beef,Supermarket,Supermarket,13.27,1,1,Low ($10-25)
1a00b9e6-971b-43f2-b965-20ca188c624c,7,1,119.5,1,15.89,PWPX0982761091051,Frozen Berries,Supermarket,Supermarket,15.89,1,1,Low ($10-25)
981c6a9c-14ad-4a2a-ae9a-b8209d85ec6b,11,1,49.07,1,11.26,PWPX0982761091073,Apple Sauce,Supermarket,Supermarket,11.26,1,1,Low ($10-25)
8abee0b2-900a-49ac-bfaf-47649e1ca4dc,10,1,264.2,1,10.96,PWPX0982761091094,Frozen Ravioli,Supermarket,Supermarket,10.96,1,1,Low ($10-25)
fe566c3a-cdce-45f8-877b-981d34030526,18,2,202.77,1,14.14,PWPX0982761091083,Chia Seeds,Supermarket,Supermarket,8.21,1,1,Very Low ($0-10)
2524a8e1-9901-4d62-9c13-0d34bb171d7e,17,1,418.07,1,690.88,PWPX0982761091097,Beats Studio Pro Headphone,Electronics,Electronics,690.88,1,1,Premium ($300+)
4624be6c-f138-4ceb-bc20-188c6e047d7f,12,1,148.8,1,6.22,PWPX0982761091025,Trail Mix,Supermarket,Supermarket,6.22,1,1,Very Low ($0-10)
afc0b21a-d95b-4efc-a34b-da7b5d930da2,4,1,490.77,1,180.2,PWPX0982761091120,Apple iPhone 13 Pro,Electronics,Electronics,180.2,1,1,Very High ($100-300)
cfade227-fc8a-4d7c-8940-815da94f69eb,13,1,180.16,1,334.68,PWPX0982761091121,Asus ROG Gaming Laptop,Electronics,Electronics,334.68,1,1,Premium ($300+)
ba0b4cd6-0a73-4068-bcff-432ed651d272,3,1,247.65,1,738.81,PWPX0982761091110,Kindle Paperwhite,Electronics,Electronics,738.81,1,1,Premium ($300+)
629d1615-36e6-47c7-b6ae-f8affcb23b72,4,1,1053.04,1,12.63,PWPX0982761091070,Tortilla Chips,Supermarket,Supermarket,12.63,1,1,Low ($10-25)
23f3e7dd-b921-4c89-a87f-20e30769c18d,7,1,59.06,1,10.47,PWPX0982761091071,Oyster Sauce,Supermarket,Supermarket,10.47,1,1,Low ($10-25)
f8db7b03-c4b6-408e-b531-0661d65caee7,11,1,606.15,1,6.48,PWPX0982761091093,Chocolate Milk,Supermarket,Supermarket,6.48,1,1,Very Low ($0-10)
f4b24a78-5b1e-4573-a99d-2b73edfe75d7,5,1,437.35,1,17.28,PWPX0982761091000,Bagged Spinach,Supermarket,Supermarket,17.28,1,1,Low ($10-25)
22283673-9965-440e-8418-dfe006fa4d4f,15,1,147.38,1,3.1,PWPX0982761091077,Frozen Mixed Berries,Supermarket,Supermarket,3.1,1,1,Very Low ($0-10)
bbbd69b6-ada9-4c88-bf49-33de406befc2,7,1,307.55,1,16.0,PWPX0982761091043,Mozzarella Sticks,Supermarket,Supermarket,16.0,1,1,Low ($10-25)
331a98d7-7dec-421e-a65a-e91077f6516c,7,1,114.67,1,8.48,PWPX0982761091054,Turkey Burgers,Supermarket,Supermarket,8.48,1,1,Very Low ($0-10)
b3cea9fb-cf18-4260-9954-932741f1b94b,15,1,275.92,1,11.08,PWPX0982761091020,Frozen Waffles,Supermarket,Supermarket,11.08,1,1,Low ($10-25)
a0bb6613-7881-4f45-b093-d25a129586b8,6,1,264.35,1,9.48,PWPX0982761091091,Diced Tomatoes,Supermarket,Supermarket,9.48,1,1,Very Low ($0-10)
b90d5363-1840-4b58-a488-79be448635b5,14,1,1168.4,1,3.85,PWPX0982761091018,Butter,Supermarket,Supermarket,3.85,1,1,Very Low ($0-10)
e5c69fe2-3f42-487a-8237-41d0151b86c3,11,1,209.52,1,16.82,PWPX0982761091079,Canned Chickpeas,Supermarket,Supermarket,16.82,1,1,Low ($10-25)
dd9d2ea3-1a9d-4de3-aaa4-628b072bbe56,5,1,182.86,1,15.69,PWPX0982761091076,Chicken Thighs,Supermarket,Supermarket,15.69,1,1,Low ($10-25)
8c3d8eec-f25c-4f3f-8369-f93ed547a921,1,1,242.43,1,18.35,PWPX0982761091028,Spaghetti,Supermarket,Supermarket,18.35,1,1,Low ($10-25)
306208e5-c788-49d3-9aae-82b661dd636b,6,1,41.23,1,8.48,PWPX0982761091054,Turkey Burgers,Supermarket,Supermarket,8.48,1,1,Very Low ($0-10)
483dff1f-dcd1-43bd-8e6d-f56314d54cef,7,1,1004.21,1,15.89,PWPX0982761091051,Frozen Berries,Supermarket,Supermarket,15.89,1,1,Low ($10-25)
16b4b14d-f9be-4835-b4ea-d3c54792f199,14,1,303.51,1,6.56,PWPX0982761091013,Rice Cakes,Supermarket,Supermarket,6.56,1,1,Very Low ($0-10)
5b395056-d51d-4a37-949d-2993d277dfd0,2,1,22.93,1,12.53,PWPX0982761091029,Garlic,Supermarket,Supermarket,12.53,1,1,Low ($10-25)
b696c815-00a6-4f52-9137-e6ef9879d2f8,10,1,59.42,1,840.38,PWPX0982761091115,Garmin Forerunner,Electronics,Electronics,840.38,1,1,Premium ($300+)
b97fca0b-1f49-4d49-a22c-a90f3ac46ec0,4,2,370.2,1,33.94,PWPX0982761091053,Cottage Cheese,Supermarket,Supermarket,18.25,1,1,Low ($10-25)
d0b15285-0787-4310-9117-ebc353bf97f0,15,1,432.44,1,4.81,PWPX0982761091058,Frozen Chicken Nuggets,Supermarket,Supermarket,4.81,1,1,Very Low ($0-10)
46419961-a43c-4477-8202-04526895796c,7,1,48.38,1,11.53,PWPX0982761091067,Garlic Bread,Supermarket,Supermarket,11.53,1,1,Low ($10-25)
2e26718a-c05f-4bbd-a88a-0f186975ab85,19,1,679.35,1,18.35,PWPX0982761091028,Spaghetti,Supermarket,Supermarket,18.35,1,1,Low ($10-25)
22292df1-b4eb-4d60-9ffe-505a54219cc1,16,2,98.03,1,17.79,PWPX0982761090997,Chicken Breast,Supermarket,Supermarket,5.93,1,1,Very Low ($0-10)
dd8676ca-e443-4e19-960e-5e366a941df8,17,1,484.99,1,6.56,PWPX0982761091013,Rice Cakes,Supermarket,Supermarket,6.56,1,1,Very Low ($0-10)
b37e8f96-16bb-4e2a-9cb3-17d9d2166389,10,1,30.51,1,14.67,PWPX0982761091085,Red Grapes,Supermarket,Supermarket,14.67,1,1,Low ($10-25)
3051e985-abff-4277-9937-75740f1166ad,18,1,824.35,1,4.71,PWPX0982761091078,Frozen Shrimp,Supermarket,Supermarket,4.71,1,1,Very Low ($0-10)
36572a82-753a-4cfb-a056-07cb1ea0d2b5,13,1,270.52,1,19.99,PWPX0982761091035,Ranch Dressing,Supermarket,Supermarket,19.99,1,1,Low ($10-25)
0e6f09d0-4ad3-490e-a8a0-1c76be8e5204,17,1,184.07,1,16.0,PWPX0982761091043,Mozzarella Sticks,Supermarket,Supermarket,16.0,1,1,Low ($10-25)
858e60f6-1851-4c99-ba25-089de42905db,17,1,430.63,1,3.78,PWPX0982761091009,Beef Jerky,Supermarket,Supermarket,3.78,1,1,Very Low ($0-10)
ac2902fc-66c3-448d-9441-293e0d64d6a8,17,1,213.68,1,9.37,PWPX0982761091006,Soy Sauce,Supermarket,Supermarket,9.37,1,1,Very Low ($0-10)
8788de2b-ae2f-4632-9b31-f54e210ca3a1,5,1,331.24,1,12.53,PWPX0982761091029,Garlic,Supermarket,Supermarket,12.53,1,1,Low ($10-25)
9a611b78-e35c-4559-804d-05b4d9f0d9b6,1,1,466.31,1,10.47,PWPX0982761091071,Oyster Sauce,Supermarket,Supermarket,10.47,1,1,Low ($10-25)
ffe33010-8422-4586-ac0d-68ccc05abbb7,11,1,211.66,1,11.69,PWPX0982761091066,Frozen French Fries,Supermarket,Supermarket,11.69,1,1,Low ($10-25)
0726758a-9335-4d7c-888f-820ef4aa871c,1,1,290.72,1,14.67,PWPX0982761091085,Red Grapes,Supermarket,Supermarket,14.67,1,1,Low ($10-25)
527a9897-a481-4657-80ad-c2cc701792d0,17,3,324.47,1,39.839999999999996,PWPX0982761090993,Ground Coffee,Supermarket,Supermarket,13.28,1,1,Low ($10-25)
4aa72845-6bab-4d4c-b17b-1d6e2544c262,16,1,246.19,1,13.27,PWPX0982761091069,Ground Beef,Supermarket,Supermarket,13.27,1,1,Low ($10-25)
77a5566c-4451-4183-9bb2-e1b6b985fd8d,18,1,88.58,1,7.81,PWPX0982761091074,Frozen Corn,Supermarket,Supermarket,7.81,1,1,Very Low ($0-10)
591a9694-beab-4a38-b7d3-a0df146f288f,1,1,210.37,1,17.54,PWPX0982761090991,Honey Nut Cheerios,Supermarket,Supermarket,17.54,1,1,Low ($10-25)
85835280-f53b-4ba9-92a7-8209430c6abb,2,1,288.08,1,15.89,PWPX0982761091051,Frozen Berries,Supermarket,Supermarket,15.89,1,1,Low ($10-25)
3f75ba68-9a4c-4208-9ec6-9eaa4b540b84,18,2,204.96,1,18.83,PWPX0982761091065,Avocado Oil,Supermarket,Supermarket,8.75,1,1,Very Low ($0-10)
e520678d-d02a-4ad4-b825-4b23bc6896f4,4,1,55.92,1,16.67,PWPX0982761091052,Baby Spinach,Supermarket,Supermarket,16.67,1,1,Low ($10-25)
7eb6f2bd-ee68-4e39-9784-1fead652d532,19,1,467.22,1,17.28,PWPX0982761091000,Bagged Spinach,Supermarket,Supermarket,17.28,1,1,Low ($10-25)
e8e51de4-750d-4c22-8eec-6bac853bee93,6,1,1076.64,1,632.85,PWPX0982761091122,Roku Ultra Streaming Device,Electronics,Electronics,632.85,1,1,Premium ($300+)
f9e33b59-f9ec-4f72-b571-5ca25e204fd4,12,3,77.2,1,37.410000000000004,PWPX0982761090987,Cheddar Cheese,Supermarket,Supermarket,12.47,1,1,Low ($10-25)
7d92fb1a-ad68-4f1d-90ff-abf6e2d24dcf,10,1,138.57,1,11.69,PWPX0982761091066,Frozen French Fries,Supermarket,Supermarket,11.69,1,1,Low ($10-25)
1a573440-d7ab-49a8-a3f8-58e3e0ae0bf9,13,1,250.49,1,15.89,PWPX0982761091051,Frozen Berries,Supermarket,Supermarket,15.89,1,1,Low ($10-25)
734c30bc-2ee1-4475-a9e5-53067cc7a11c,2,2,546.07,1,14.82,PWPX0982761091084,Pancetta,Supermarket,Supermarket,10.44,1,1,Low ($10-25)
8376cfd6-eb99-4645-b406-0111e8c6eb7f,10,1,433.55,1,7.92,PWPX0982761091012,Hummus,Supermarket,Supermarket,7.92,1,1,Very Low ($0-10)
92e217ca-190d-4c86-a83a-a4d71f62883e,13,1,75.39,1,16.0,PWPX0982761091043,Mozzarella Sticks,Supermarket,Supermarket,16.0,1,1,Low ($10-25)
b43276e4-6931-4e6e-8fd8-a8a24a4070de,7,1,240.33,1,6.56,PWPX0982761091013,Rice Cakes,Supermarket,Supermarket,6.56,1,1,Very Low ($0-10)
b0925eb7-7583-4c41-9ff1-d034c666f4a5,16,1,1033.08,1,18.35,PWPX0982761091028,Spaghetti,Supermarket,Supermarket,18.35,1,1,Low ($10-25)
a3209c41-9295-404f-82d1-3ecc6716304a,2,1,270.44,1,17.21,PWPX0982761091017,Salmon Filets,Supermarket,Supermarket,17.21,1,1,Low ($10-25)
f0c1a4b4-5ff8-48d0-935c-e1642efd6694,5,1,457.37,1,246.7,PWPX0982761091114,Sony WH-1000XM4 Headphones,Electronics,Electronics,246.7,1,1,Very High ($100-300)
4e2ea0aa-ff08-4dbc-87af-da8b556a560d,3,1,473.34,1,270.42,PWPX0982761091116,DJI Mini Drone,Electronics,Electronics,270.42,1,1,Very High ($100-300)
07c3e74d-7721-48e3-aebf-78f2b1278797,16,1,179.85,1,14.67,PWPX0982761091085,Red Grapes,Supermarket,Supermarket,14.67,1,1,Low ($10-25)
aab77560-b93f-47fb-8ce0-7ae1a0e42f5a,11,1,686.72,1,4.38,PWPX0982761090998,Broccoli,Supermarket,Supermarket,4.38,1,1,Very Low ($0-10)
a2c82e83-8024-4716-82e3-61342aeeeb14,9,1,667.87,1,585.52,PWPX0982761091101,Bose QuietComfort Earbuds,Electronics,Electronics,585.52,1,1,Premium ($300+)
87d2721b-9ab4-4627-af41-21db5a561573,7,1,234.4,1,6.56,PWPX0982761091013,Rice Cakes,Supermarket,Supermarket,6.56,1,1,Very Low ($0-10)
36db9249-b5ca-4971-ac34-f3a99fa2ae49,15,1,87.92,1,17.95,PWPX0982761091082,Baking Powder,Supermarket,Supermarket,17.95,1,1,Low ($10-25)
6c9963a9-39e3-4c96-a019-a0603fd2459d,13,1,41.27,1,10.08,PWPX0982761091089,Pita Bread,Supermarket,Supermarket,10.08,1,1,Low ($10-25)
21381fa4-08cd-47c2-9267-0a568846da42,1,1,1025.22,1,270.42,PWPX0982761091116,DJI Mini Drone,Electronics,Electronics,270.42,1,1,Very High ($100-300)
6bb45f5c-d8b1-487d-912e-b66cc8275004,7,1,282.65,1,6.13,PWPX0982761091072,Cereal Bars,Supermarket,Supermarket,6.13,1,1,Very Low ($0-10)
c1a4d2b0-33a3-49d3-a30d-bed1f2bed96b,17,2,87.15,1,18.85,PWPX0982761091091,Diced Tomatoes,Supermarket,Supermarket,9.48,1,1,Very Low ($0-10)
fb192a3f-adc3-43a4-8222-cfc3ec65b86a,14,1,197.69,1,11.53,PWPX0982761091067,Garlic Bread,Supermarket,Supermarket,11.53,1,1,Low ($10-25)
b2577893-cba2-432d-abdf-320e04b7fcae,13,1,208.32,1,16.42,PWPX0982761091061,Cheese Sticks,Supermarket,Supermarket,16.42,1,1,Low ($10-25)
bd6ba52d-84ee-4f0d-b116-a5c122b72740,6,1,368.65,1,11.26,PWPX0982761091073,Apple Sauce,Supermarket,Supermarket,11.26,1,1,Low ($10-25)
17b7955e-f75a-4239-997c-58d6c1878523,16,1,311.06,1,6.13,PWPX0982761091072,Cereal Bars,Supermarket,Supermarket,6.13,1,1,Very Low ($0-10)
9abd22d6-40d7-4d1a-9113-a3fcdcd5e04f,4,1,465.88,1,19.8,PWPX0982761091062,Bread Crumbs,Supermarket,Supermarket,19.8,1,1,Low ($10-25)
31b5c50c-cc97-4b80-a6ed-d714b7dd84c4,1,1,440.4,1,12.71,PWPX0982761091010,Italian Sausage,Supermarket,Supermarket,12.71,1,1,Low ($10-25)
5b0c7043-8429-4229-a2de-b675333bac40,8,1,194.21,1,7.82,PWPX0982761090989,Tomato Soup,Supermarket,Supermarket,7.82,1,1,Very Low ($0-10)
cc938eb6-9fce-4f83-ad4e-cfcbcf23a4dd,19,1,257.46,1,14.67,PWPX0982761091085,Red Grapes,Supermarket,Supermarket,14.67,1,1,Low ($10-25)
256cc844-6bcd-4530-952e-38aec419d3c1,19,1,1042.67,1,13.28,PWPX0982761090993,Ground Coffee,Supermarket,Supermarket,13.28,1,1,Low ($10-25)
6160fdeb-678c-4c53-9fee-fda82dcaf9c7,1,1,146.86,1,2.16,PWPX0982761091081,Vegetable Stock,Supermarket,Supermarket,2.16,1,1,Very Low ($0-10)
6f86eafe-a8b5-47e8-a54b-d2fb3f963f99,17,1,271.17,1,10.96,PWPX0982761091094,Frozen Ravioli,Supermarket,Supermarket,10.96,1,1,Low ($10-25)
4f5daf85-e269-49a8-80a9-67bc54269b69,4,1,886.23,1,690.88,PWPX0982761091097,Beats Studio Pro Headphone,Electronics,Electronics,690.88,1,1,Premium ($300+)
97c869a3-4687-46ac-9364-acbb3d83d6f4,1,1,462.34,1,18.45,PWPX0982761091007,Apples,Supermarket,Supermarket,18.45,1,1,Low ($10-25)
d2c20b40-a4d2-4b7a-a8e2-7c2efb782c45,4,1,446.72,1,10.8,PWPX0982761091060,Ramen,Supermarket,Supermarket,10.8,1,1,Low ($10-25)
8cf9b0ed-c186-4f2e-9675-e68f90bd5302,5,1,492.47,1,6.56,PWPX0982761091013,Rice Cakes,Supermarket,Supermarket,6.56,1,1,Very Low ($0-10)
f776db14-0143-4693-96d9-44b3e345bc7a,18,1,470.9,1,7.92,PWPX0982761091012,Hummus,Supermarket,Supermarket,7.92,1,1,Very Low ($0-10)
124fa999-35c4-403e-8e9b-9fbd2945a3e0,19,1,34.68,1,18.35,PWPX0982761091028,Spaghetti,Supermarket,Supermarket,18.35,1,1,Low ($10-25)
c387e3bd-100f-4478-bfeb-03e9f9a13330,6,1,295.05,1,10.08,PWPX0982761091089,Pita Bread,Supermarket,Supermarket,10.08,1,1,Low ($10-25)
0244e4e9-3518-441c-b185-bf5f340329fb,11,1,180.5,1,750.72,PWPX0982761091113,Google Chromecast,Electronics,Electronics,750.72,1,1,Premium ($300+)
c33c98c6-f55b-4a03-b506-4c266c0f4417,18,1,335.9,1,187.4,PWPX0982761091126,Panasonic Lumix Camera,Electronics,Electronics,187.4,1,1,Very High ($100-300)
bd80a808-c91c-43ed-8174-b0cba03b69bd,2,1,414.64,1,5.92,PWPX0982761091059,Organic Baby Carrots,Supermarket,Supermarket,5.92,1,1,Very Low ($0-10)
7a08480a-324f-46ee-8835-e060bf2393ea,1,1,117.62,1,7.82,PWPX0982761090989,Tomato Soup,Supermarket,Supermarket,7.82,1,1,Very Low ($0-10)
9200bca7-ed98-4181-b916-ddd3e8fc7c19,7,1,58.93,1,11.08,PWPX0982761091020,Frozen Waffles,Supermarket,Supermarket,11.08,1,1,Low ($10-25)
b907df27-e7c5-4ed5-811b-170305149200,14,1,217.09,1,13.83,PWPX0982761091042,Shredded Carrots,Supermarket,Supermarket,13.83,1,1,Low ($10-25)
c3284b37-4e82-40a3-b1a5-7a74a6e1d28d,2,1,458.83,1,13.31,PWPX0982761091095,Croutons,Supermarket,Supermarket,13.31,1,1,Low ($10-25)
5adea056-39db-4016-808f-5f81a5019afc,19,1,273.83,1,5.92,PWPX0982761091059,Organic Baby Carrots,Supermarket,Supermarket,5.92,1,1,Very Low ($0-10)
0ad591fb-c810-451c-96bc-f635572791ad,11,1,576.39,1,10.16,PWPX0982761091050,Rice Pudding,Supermarket,Supermarket,10.16,1,1,Low ($10-25)
f1f56b27-489e-4280-852b-64966c62bf7f,14,1,74.88,1,12.53,PWPX0982761091029,Garlic,Supermarket,Supermarket,12.53,1,1,Low ($10-25)
fb69c0ab-9fc0-4b27-a0bd-798b8361bd24,19,1,53.88,1,9.29,PWPX0982761091087,Pumpkin Puree,Supermarket,Supermarket,9.29,1,1,Very Low ($0-10)
